date,team,away,at_bats,runs,hits,rbis,walks,batting_average,on_base_percentage,slugging_percentage,win
20190525,TB,1,38,6,12,6,1,0.222,0.29,0.377,1
20190525,CLE,0,5,2,2,3,12,0.199,0.274,0.338,0
20190525,ATL,1,31,3,7,3,4,0.195,0.246,0.342,0
20190525,STL,0,9,6,5,1,8,0.175,0.237,0.286,1
20190525,BOS,1,35,3,9,3,3,0.199,0.267,0.342,0
20190525,HOU,0,13,4,4,4,5,0.239,0.305,0.402,1
20190525,LAD,1,37,7,13,7,4,0.201,0.269,0.332,1
20190525,PIT,0,11,2,2,0,5,0.187,0.23,0.285,0
20190525,NYY,1,35,6,10,6,7,0.245,0.304,0.4,1
20190525,KC,0,9,5,4,2,7,0.235,0.296,0.375,0
20190525,BAL,1,40,9,17,9,3,0.191,0.23,0.331,1
20190525,COL,0,10,6,6,1,9,0.171,0.232,0.297,0
20190525,TEX,1,32,2,5,2,4,0.234,0.304,0.429,0
20190525,LAA,0,9,3,3,3,10,0.217,0.323,0.343,1
20190526,SD,1,35,1,10,1,1,0.216,0.264,0.359,0
20190526,TOR,0,17,10,10,1,10,0.219,0.275,0.399,1
20190526,DET,1,33,3,6,3,2,0.17,0.211,0.286,0
20190526,NYM,0,8,4,4,1,8,0.183,0.242,0.303,1
20190526,TB,1,34,6,8,4,2,0.22,0.282,0.376,1
20190526,CLE,0,8,3,3,4,9,0.209,0.296,0.349,0
20190526,MIA,1,35,6,11,6,5,0.177,0.223,0.264,0
20190526,WSH,0,15,9,9,2,5,0.159,0.203,0.269,1
20190526,LAD,1,36,11,12,11,8,0.193,0.252,0.322,1
20190526,PIT,0,12,7,7,2,7,0.168,0.198,0.265,0
20190526,BOS,1,34,4,6,3,2,0.228,0.295,0.371,1
20190526,HOU,0,4,1,1,2,10,0.248,0.308,0.412,0
20190526,PHI,1,28,1,1,1,0,0.164,0.221,0.264,0
20190526,MIL,0,12,9,9,4,8,0.247,0.309,0.453,1
20190526,CHW,1,32,0,5,0,3,0.189,0.242,0.31,0
20190526,MIN,0,6,7,7,2,8,0.253,0.316,0.461,1
20190526,NYY,1,40,7,11,7,4,0.245,0.315,0.42,0
20190526,KC,0,14,8,8,3,11,0.23,0.301,0.383,1
20190526,CIN,1,40,10,17,7,3,0.184,0.242,0.319,1
20190526,CHC,0,8,2,2,3,13,0.203,0.27,0.358,0
20190526,BAL,1,37,7,11,7,2,0.149,0.175,0.244,0
20190526,COL,0,12,8,6,6,9,0.182,0.22,0.307,1
20190526,ARI,1,35,6,10,5,2,0.143,0.176,0.264,1
20190526,SF,0,10,2,2,3,8,0.211,0.256,0.35,0
20190526,TEX,1,37,6,7,6,4,0.238,0.31,0.444,0
20190526,LAA,0,11,7,6,4,5,0.239,0.307,0.381,1
20190526,SEA,1,30,1,6,1,4,0.233,0.312,0.443,0
20190526,OAK,0,7,7,5,3,5,0.209,0.287,0.387,1
20190526,ATL,1,37,4,9,4,6,0.186,0.228,0.314,1
20190526,STL,0,3,3,1,6,5,0.152,0.199,0.249,0
20190527,MIA,1,35,3,9,3,2,0.165,0.214,0.24,1
20190527,WSH,0,5,2,2,3,5,0.172,0.214,0.29,0
20190527,SD,1,32,2,6,2,1,0.219,0.272,0.397,0
20190527,NYY,0,7,5,4,4,12,0.239,0.303,0.407,1
20190527,DET,1,35,3,8,3,3,0.215,0.272,0.364,0
20190527,BAL,0,7,5,3,3,6,0.243,0.286,0.416,1
20190527,TOR,1,30,3,4,3,5,0.2,0.249,0.365,0
20190527,TB,0,14,8,7,3,8,0.232,0.299,0.394,1
20190527,PIT,1,37,8,12,8,4,0.223,0.27,0.321,1
20190527,CIN,0,12,5,5,5,9,0.163,0.215,0.283,0
20190527,CHC,1,36,5,9,5,2,0.215,0.277,0.389,0
20190527,HOU,0,10,6,6,4,6,0.253,0.308,0.435,1
20190527,KC,1,32,1,7,1,0,0.229,0.297,0.379,0
20190527,CHW,0,7,2,2,5,8,0.236,0.291,0.371,1
20190527,ARI,1,40,3,9,3,3,0.163,0.212,0.291,0
20190527,COL,0,8,4,4,8,8,0.162,0.206,0.274,1
20190527,CLE,1,35,5,9,5,4,0.21,0.294,0.334,0
20190527,BOS,0,13,12,11,4,10,0.219,0.305,0.366,1
20190527,LAA,1,33,5,9,5,2,0.221,0.335,0.362,0
20190527,OAK,0,10,8,8,2,7,0.222,0.296,0.404,1
20190527,MIL,1,31,5,6,5,2,0.24,0.311,0.425,1
20190527,MIN,0,10,4,4,4,13,0.254,0.317,0.475,0
20190527,PIT,1,34,1,8,1,2,0.265,0.296,0.385,0
20190527,CIN,0,10,8,8,2,11,0.185,0.24,0.322,1
20190527,NYM,1,40,5,15,5,2,0.209,0.257,0.341,0
20190527,LAD,0,17,9,9,2,3,0.178,0.234,0.307,1
20190527,TEX,1,33,2,6,2,1,0.226,0.295,0.426,0
20190527,SEA,0,9,6,6,6,14,0.224,0.301,0.399,1
20190528,KC,1,32,1,7,1,0,0.229,0.297,0.379,0
20190528,CHW,0,7,2,2,5,8,0.236,0.291,0.371,1
20190528,SD,1,35,5,10,5,5,0.222,0.274,0.39,1
20190528,NYY,0,8,4,4,2,7,0.242,0.308,0.423,0
20190528,PIT,1,33,6,8,6,2,0.193,0.243,0.299,0
20190528,CIN,0,11,11,11,3,8,0.184,0.242,0.341,1
20190528,DET,1,35,3,8,3,2,0.211,0.277,0.352,1
20190528,BAL,0,6,0,0,2,13,0.279,0.322,0.427,0
20190528,STL,1,31,3,4,3,2,0.196,0.262,0.313,0
20190528,PHI,0,8,4,4,0,13,0.177,0.226,0.297,1
20190528,CLE,1,34,7,8,7,8,0.209,0.296,0.348,1
20190528,BOS,0,10,5,3,2,7,0.225,0.3,0.37,0
20190528,TOR,1,32,1,6,1,2,0.195,0.255,0.353,0
20190528,TB,0,6,3,3,6,8,0.214,0.281,0.354,1
20190528,SF,1,32,3,6,3,2,0.177,0.217,0.284,0
20190528,MIA,0,14,11,11,4,6,0.196,0.253,0.294,1
20190528,WSH,1,35,5,11,5,6,0.195,0.25,0.331,1
20190528,ATL,0,8,4,4,3,16,0.207,0.259,0.356,0
20190528,KC,1,29,3,3,3,1,0.227,0.289,0.36,0
20190528,CHW,0,12,4,4,1,4,0.23,0.286,0.358,1
20190528,CHC,1,36,6,9,6,6,0.239,0.315,0.438,0
20190528,HOU,0,11,9,9,4,5,0.256,0.316,0.429,1
20190528,MIL,1,34,3,8,3,0,0.234,0.299,0.421,0
20190528,MIN,0,10,5,4,2,5,0.242,0.305,0.472,1
20190528,ARI,1,35,2,9,2,2,0.179,0.245,0.309,0
20190528,COL,0,8,6,6,4,5,0.18,0.247,0.331,1
20190528,TEX,1,38,11,11,9,4,0.238,0.31,0.445,1
20190528,SEA,0,12,4,4,2,9,0.222,0.296,0.396,0
20190528,LAA,1,34,6,7,6,6,0.236,0.308,0.399,1
20190528,OAK,0,7,4,4,5,10,0.221,0.295,0.405,0
20190528,NYM,1,36,7,10,7,6,0.172,0.289,0.296,1
20190528,LAD,0,8,3,3,5,9,0.195,0.254,0.322,0
20190529,PIT,1,39,7,15,7,1,0.262,0.293,0.365,1
20190529,CIN,0,7,2,2,3,7,0.181,0.233,0.317,0
20190529,SD,1,31,0,4,0,3,0.212,0.264,0.379,0
20190529,NYY,0,10,7,6,2,9,0.244,0.305,0.402,1
20190529,LAA,1,48,12,16,10,9,0.271,0.335,0.438,1
20190529,OAK,0,12,7,7,1,8,0.226,0.293,0.414,0
20190529,TEX,1,40,8,13,8,2,0.229,0.291,0.408,1
20190529,SEA,0,11,7,7,6,9,0.227,0.304,0.401,0
20190529,CLE,1,44,14,18,13,4,0.208,0.286,0.342,1
20190529,BOS,0,14,9,7,1,12,0.233,0.303,0.383,0
20190529,DET,1,32,4,6,4,1,0.241,0.291,0.379,1
20190529,BAL,0,5,2,2,2,10,0.245,0.288,0.39,0
20190529,STL,1,35,4,8,4,3,0.252,0.308,0.368,0
20190529,PHI,0,12,11,9,8,11,0.195,0.266,0.328,1
20190529,TOR,1,42,3,12,3,5,0.206,0.263,0.37,0
20190529,TB,0,14,4,4,8,10,0.206,0.264,0.347,1
20190529,SF,1,33,2,6,2,2,0.18,0.224,0.296,0
20190529,MIA,0,11,4,4,1,5,0.187,0.228,0.27,1
20190529,WSH,1,41,14,15,14,6,0.238,0.289,0.395,1
20190529,ATL,0,6,4,4,1,13,0.166,0.206,0.285,0
20190529,CHC,1,32,2,7,2,3,0.245,0.324,0.46,1
20190529,HOU,0,4,1,1,1,8,0.237,0.304,0.399,0
20190529,KC,1,39,7,15,7,3,0.231,0.292,0.365,0
20190529,CHW,0,10,8,8,1,10,0.242,0.293,0.375,1
20190529,ARI,1,35,4,11,4,3,0.168,0.219,0.287,0
20190529,COL,0,10,5,4,6,9,0.165,0.208,0.28,1
20190529,NYM,1,38,8,13,8,3,0.181,0.304,0.327,0
20190529,LAD,0,15,9,9,4,5,0.202,0.262,0.335,1
20190530,STL,1,35,5,10,5,1,0.176,0.231,0.288,1
20190530,PHI,0,7,3,3,5,6,0.174,0.235,0.292,0
20190530,SF,1,30,3,6,3,8,0.186,0.243,0.297,1
20190530,MIA,0,7,1,1,4,6,0.159,0.202,0.228,0
20190530,ARI,1,43,10,16,9,2,0.182,0.222,0.324,0
20190530,COL,0,18,11,11,4,11,0.149,0.203,0.252,1
20190530,MIL,1,44,11,18,11,6,0.189,0.237,0.324,1
20190530,PIT,0,10,5,5,2,10,0.277,0.319,0.395,0
20190530,MIN,1,33,3,7,3,0,0.247,0.306,0.448,0
20190530,TB,0,16,14,14,3,6,0.241,0.309,0.39,1
20190530,KC,1,36,4,10,4,2,0.221,0.286,0.366,1
20190530,TEX,0,5,2,2,3,12,0.217,0.282,0.417,0
20190530,CLE,1,32,4,6,3,5,0.213,0.29,0.364,0
20190530,CHW,0,15,10,10,1,7,0.244,0.297,0.38,1
20190530,NYM,1,31,0,4,0,1,0.196,0.247,0.335,0
20190530,LAD,0,9,2,2,3,7,0.213,0.284,0.36,1
20190530,LAA,1,39,9,15,9,6,0.266,0.356,0.456,1
20190530,SEA,0,4,3,3,4,11,0.213,0.291,0.397,0
20190531,SF,1,33,6,9,6,6,0.217,0.28,0.375,0
20190531,BAL,0,9,9,9,5,6,0.234,0.282,0.389,1
20190531,BOS,1,30,1,5,1,3,0.23,0.301,0.382,0
20190531,NYY,0,8,4,4,2,13,0.237,0.311,0.398,1
20190531,MIL,1,33,4,6,4,2,0.214,0.272,0.377,0
20190531,PIT,0,13,9,8,5,5,0.28,0.318,0.392,1
20190531,MIN,1,35,5,10,5,3,0.239,0.294,0.457,1
20190531,TB,0,4,3,3,3,9,0.227,0.291,0.379,0
20190531,WSH,1,32,3,7,3,3,0.188,0.242,0.31,0
20190531,CIN,0,15,9,7,2,4,0.174,0.221,0.304,1
20190531,DET,1,39,8,11,8,3,0.156,0.201,0.271,1
20190531,ATL,0,7,2,1,1,4,0.186,0.231,0.317,0
20190531,KC,1,33,2,7,2,3,0.222,0.28,0.42,0
20190531,TEX,0,6,6,6,3,8,0.249,0.319,0.445,1
20190531,CLE,1,34,1,9,1,1,0.206,0.291,0.333,0
20190531,CHW,0,10,6,2,1,8,0.222,0.268,0.338,1
20190531,CHC,1,33,1,6,1,4,0.177,0.23,0.305,0
20190531,STL,0,5,2,2,5,9,0.19,0.254,0.319,1
20190531,TOR,1,34,6,11,6,5,0.154,0.19,0.271,0
20190531,COL,0,17,13,13,5,7,0.206,0.254,0.35,1
20190531,NYM,1,37,5,13,5,3,0.197,0.319,0.34,1
20190531,ARI,0,8,4,4,2,9,0.166,0.22,0.286,0
20190531,HOU,1,32,3,8,3,3,0.209,0.275,0.365,1
20190531,OAK,0,6,2,2,3,3,0.221,0.294,0.407,0
20190531,MIA,1,32,2,4,2,1,0.154,0.199,0.226,0
20190531,SD,0,9,5,5,3,13,0.189,0.229,0.313,1
20190531,PHI,1,32,3,5,3,2,0.192,0.254,0.321,0
20190531,LAD,0,12,6,6,1,7,0.194,0.243,0.33,1
20190531,LAA,1,32,3,6,3,3,0.245,0.318,0.392,0
20190531,SEA,0,5,4,4,1,10,0.213,0.28,0.399,1
20190601,MIN,1,40,6,13,6,3,0.239,0.303,0.464,1
20190601,TB,0,9,2,1,2,7,0.229,0.289,0.372,0
20190601,CLE,1,31,5,7,5,2,0.206,0.283,0.336,1
20190601,CHW,0,4,2,2,5,7,0.244,0.294,0.375,0
20190601,KC,1,35,2,8,2,0,0.215,0.27,0.362,0
20190601,TEX,0,11,6,5,4,6,0.224,0.289,0.42,1
20190601,MIL,1,53,12,14,12,8,0.187,0.237,0.34,1
20190601,PIT,0,18,10,10,6,16,0.245,0.29,0.341,0
20190601,SF,1,33,8,8,8,4,0.224,0.287,0.39,1
20190601,BAL,0,6,2,2,1,4,0.227,0.271,0.354,0
20190601,DET,1,38,5,11,5,0,0.171,0.209,0.285,0
20190601,ATL,0,11,10,6,1,8,0.192,0.236,0.333,1
20190601,WSH,1,35,5,8,5,2,0.166,0.21,0.287,1
20190601,CIN,0,8,2,2,4,8,0.193,0.251,0.336,0
20190601,BOS,1,36,3,11,3,4,0.234,0.304,0.38,0
20190601,NYY,0,11,5,5,1,10,0.24,0.31,0.407,1
20190601,CHC,1,34,4,7,4,2,0.181,0.235,0.332,0
20190601,STL,0,12,7,7,1,8,0.222,0.274,0.326,1
20190601,LAA,1,37,6,11,6,5,0.262,0.337,0.456,1
20190601,SEA,0,7,3,3,0,14,0.221,0.291,0.397,0
20190601,TOR,1,32,2,4,2,3,0.176,0.231,0.31,0
20190601,COL,0,8,4,3,0,5,0.184,0.228,0.306,1
20190601,MIA,1,38,9,11,9,4,0.15,0.197,0.243,1
20190601,SD,0,4,3,3,3,11,0.161,0.197,0.268,0
20190601,HOU,1,34,5,8,5,2,0.199,0.258,0.349,1
20190601,OAK,0,5,1,1,2,10,0.226,0.289,0.403,0
20190601,NYM,1,40,5,9,5,2,0.182,0.282,0.301,0
20190601,ARI,0,11,6,6,3,13,0.202,0.257,0.345,1
20190601,PHI,1,34,3,7,3,0,0.18,0.238,0.289,0
20190601,LAD,0,8,4,3,4,7,0.246,0.316,0.421,1
20190602,SF,1,37,8,11,8,5,0.22,0.283,0.376,1
20190602,BAL,0,4,1,1,2,13,0.221,0.271,0.382,0
20190602,MIN,1,34,9,12,9,2,0.251,0.307,0.483,1
20190602,TB,0,9,7,6,3,15,0.228,0.291,0.407,0
20190602,WSH,1,34,4,9,4,5,0.203,0.253,0.35,1
20190602,CIN,0,3,1,1,1,16,0.16,0.215,0.281,0
20190602,DET,1,36,4,9,4,4,0.189,0.228,0.313,0
20190602,ATL,0,7,7,4,2,13,0.169,0.208,0.294,1
20190602,MIL,1,36,4,9,4,1,0.211,0.267,0.352,1
20190602,PIT,0,8,2,2,1,4,0.263,0.305,0.387,0
20190602,CLE,1,31,0,6,0,0,0.212,0.294,0.351,0
20190602,CHW,0,5,2,2,3,9,0.235,0.288,0.36,1
20190602,CHC,1,27,1,3,1,8,0.206,0.271,0.359,0
20190602,STL,0,4,2,1,2,5,0.166,0.23,0.275,1
20190602,KC,1,36,1,10,1,2,0.243,0.289,0.385,0
20190602,TEX,0,11,5,5,2,9,0.226,0.291,0.4,1
20190602,TOR,1,33,1,6,1,4,0.167,0.217,0.297,0
20190602,COL,0,9,5,5,4,3,0.161,0.22,0.279,1
20190602,PHI,1,29,0,3,0,3,0.187,0.24,0.305,0
20190602,LAD,0,10,8,5,4,9,0.214,0.275,0.362,1
20190602,HOU,1,45,6,11,5,6,0.234,0.29,0.378,1
20190602,OAK,0,10,4,4,2,15,0.224,0.29,0.414,0
20190602,NYM,1,32,1,6,1,0,0.185,0.23,0.303,0
20190602,ARI,0,10,7,7,4,5,0.193,0.242,0.336,1
20190602,LAA,1,42,13,15,12,5,0.262,0.351,0.433,1
20190602,SEA,0,5,3,3,7,8,0.205,0.28,0.367,0
20190602,MIA,1,38,9,13,9,1,0.165,0.208,0.25,1
20190602,SD,0,4,3,3,2,12,0.183,0.224,0.314,0
20190602,BOS,1,38,8,13,7,1,0.237,0.299,0.374,1
20190602,NYY,0,8,5,5,3,9,0.234,0.296,0.397,0
20190603,LAA,1,28,1,4,1,2,0.185,0.23,0.302,0
20190603,CHC,0,11,8,8,3,7,0.205,0.287,0.349,1
20190603,LAD,1,33,3,7,3,1,0.2,0.265,0.37,1
20190603,ARI,0,3,1,1,0,11,0.195,0.245,0.33,0
20190603,PHI,1,30,2,6,2,3,0.187,0.243,0.298,0
20190603,SD,0,9,8,8,8,6,0.165,0.204,0.29,1
20190603,HOU,1,31,4,5,4,2,0.222,0.288,0.363,1
20190603,SEA,0,7,2,2,5,7,0.213,0.299,0.383,0
20190604,CHW,1,35,5,8,5,3,0.163,0.199,0.252,0
20190604,WSH,0,9,9,9,6,6,0.176,0.226,0.298,1
20190604,ATL,1,41,12,13,11,7,0.182,0.227,0.316,1
20190604,PIT,0,10,5,5,5,8,0.167,0.197,0.252,0
20190604,NYY,1,34,3,8,3,7,0.245,0.314,0.424,0
20190604,TOR,0,8,4,4,2,5,0.202,0.27,0.355,1
20190604,MIN,1,31,2,5,2,1,0.247,0.31,0.488,0
20190604,CLE,0,6,5,5,3,4,0.221,0.293,0.367,1
20190604,SF,1,43,9,14,9,5,0.169,0.219,0.29,1
20190604,NYM,0,10,3,3,2,9,0.176,0.289,0.307,0
20190604,TB,1,34,6,9,6,2,0.236,0.301,0.41,0
20190604,DET,0,12,9,8,3,11,0.222,0.276,0.384,1
20190604,MIA,1,47,16,19,16,3,0.182,0.219,0.273,1
20190604,MIL,0,6,0,0,3,10,0.172,0.227,0.299,0
20190604,BOS,1,36,8,10,8,4,0.242,0.31,0.395,1
20190604,KC,0,7,3,3,1,10,0.239,0.287,0.393,0
20190604,BAL,1,38,12,15,12,4,0.219,0.267,0.383,1
20190604,TEX,0,14,11,9,5,12,0.229,0.3,0.402,0
20190604,COL,1,32,3,6,3,1,0.199,0.247,0.339,0
20190604,CHC,0,8,6,6,1,8,0.207,0.27,0.361,1
20190604,CIN,1,38,4,10,4,2,0.165,0.206,0.273,1
20190604,STL,0,6,1,1,4,14,0.245,0.303,0.368,0
20190604,LAD,1,38,9,12,8,4,0.21,0.281,0.375,1
20190604,ARI,0,3,0,0,1,3,0.232,0.281,0.408,0
20190604,OAK,1,34,4,8,4,2,0.219,0.285,0.394,1
20190604,LAA,0,4,2,2,2,6,0.239,0.312,0.388,0
20190604,PHI,1,40,9,13,9,1,0.155,0.191,0.306,1
20190604,SD,0,10,6,6,1,10,0.164,0.205,0.293,0
20190604,HOU,1,37,11,13,11,5,0.236,0.302,0.385,1
20190604,SEA,0,5,5,5,6,11,0.201,0.277,0.36,0
20190605,CHW,1,37,4,11,4,1,0.158,0.196,0.247,0
20190605,WSH,0,9,6,5,3,8,0.175,0.221,0.301,1
20190605,LAD,1,39,2,7,2,3,0.228,0.291,0.383,0
20190605,ARI,0,5,3,3,4,11,0.163,0.214,0.271,1
20190605,PHI,1,38,7,11,7,2,0.18,0.231,0.337,1
20190605,SD,0,8,5,5,7,8,0.158,0.197,0.279,0
20190605,ATL,1,32,4,6,4,2,0.198,0.251,0.343,0
20190605,PIT,0,14,7,7,0,5,0.224,0.269,0.35,1
20190605,NYY,1,36,7,9,7,4,0.24,0.311,0.411,0
20190605,TOR,0,10,11,8,6,7,0.206,0.277,0.358,1
20190605,MIN,1,33,7,7,7,3,0.249,0.316,0.498,0
20190605,CLE,0,11,9,6,4,4,0.224,0.294,0.375,1
20190605,SF,1,30,0,5,0,1,0.182,0.241,0.302,0
20190605,NYM,0,8,7,6,4,9,0.212,0.271,0.358,1
20190605,TB,1,34,4,7,2,8,0.236,0.301,0.415,1
20190605,DET,0,5,0,0,0,9,0.225,0.271,0.361,0
20190605,MIA,1,36,8,10,8,5,0.179,0.231,0.28,1
20190605,MIL,0,8,3,3,2,8,0.172,0.224,0.299,0
20190605,BAL,1,43,1,8,1,3,0.202,0.268,0.345,0
20190605,TEX,0,9,2,2,2,9,0.227,0.295,0.388,1
20190605,COL,1,37,8,11,8,4,0.2,0.239,0.324,0
20190605,CHC,0,10,9,9,2,7,0.165,0.215,0.281,1
20190605,BOS,1,37,8,11,8,5,0.241,0.317,0.395,1
20190605,KC,0,3,0,0,0,12,0.239,0.289,0.38,0
20190605,OAK,1,40,9,15,8,5,0.222,0.289,0.407,0
20190605,LAA,0,14,10,10,4,5,0.236,0.316,0.393,1
20190605,HOU,1,32,1,6,1,2,0.222,0.283,0.352,0
20190605,SEA,0,13,14,14,6,8,0.288,0.364,0.723,1
20190606,SF,1,30,3,3,3,1,0.182,0.232,0.303,0
20190606,NYM,0,13,7,7,4,3,0.214,0.266,0.362,1
20190606,ATL,1,33,1,7,1,4,0.214,0.265,0.369,0
20190606,PIT,0,9,6,3,1,7,0.272,0.311,0.382,1
20190606,TB,1,38,6,14,6,2,0.235,0.31,0.402,1
20190606,DET,0,8,1,1,2,7,0.217,0.268,0.367,0
20190606,BOS,1,34,7,9,6,6,0.235,0.297,0.383,1
20190606,KC,0,14,5,5,1,11,0.23,0.279,0.383,0
20190606,CIN,1,31,1,5,1,4,0.181,0.24,0.311,0
20190606,STL,0,9,3,3,1,11,0.181,0.239,0.293,1
20190606,MIA,1,32,1,5,1,2,0.17,0.208,0.259,0
20190606,MIL,0,9,5,5,2,4,0.19,0.245,0.33,1
20190606,COL,1,32,3,6,3,1,0.208,0.254,0.348,1
20190606,CHC,0,5,1,1,2,12,0.184,0.245,0.333,0
20190606,HOU,1,49,8,14,8,8,0.188,0.238,0.314,1
20190606,SEA,0,11,7,7,9,16,0.216,0.305,0.438,0
20190606,MIN,1,35,5,7,5,3,0.247,0.305,0.457,1
20190606,CLE,0,4,4,3,2,9,0.222,0.293,0.375,0
20190606,NYY,1,36,6,8,6,4,0.243,0.311,0.415,1
20190606,TOR,0,8,2,2,0,4,0.209,0.269,0.371,0
20190606,BAL,1,32,3,8,3,2,0.217,0.286,0.379,0
20190606,TEX,0,8,4,3,2,5,0.216,0.278,0.367,1
20190606,OAK,1,35,7,9,6,6,0.227,0.294,0.418,1
20190606,LAA,0,9,4,4,2,5,0.243,0.327,0.388,0
20190606,WSH,1,32,4,4,4,3,0.185,0.241,0.312,0
20190606,SD,0,6,5,3,7,9,0.152,0.192,0.283,1
20190607,STL,1,30,1,4,1,1,0.244,0.294,0.35,0
20190607,CHC,0,6,3,3,5,8,0.195,0.264,0.345,1
20190607,CIN,1,34,2,6,2,5,0.162,0.22,0.285,0
20190607,PHI,0,6,4,3,1,5,0.207,0.252,0.383,1
20190607,ARI,1,36,8,10,8,3,0.241,0.302,0.422,1
20190607,TOR,0,5,2,1,2,4,0.203,0.27,0.353,0
20190607,COL,1,37,5,10,5,1,0.18,0.227,0.303,1
20190607,NYM,0,6,1,1,2,3,0.224,0.337,0.352,0
20190607,MIN,1,40,6,14,6,2,0.25,0.306,0.473,1
20190607,DET,0,11,3,3,2,7,0.224,0.27,0.375,0
20190607,NYY,1,31,2,6,2,1,0.258,0.32,0.417,0
20190607,CLE,0,7,5,5,2,7,0.214,0.285,0.346,1
20190607,TB,1,36,5,10,5,1,0.244,0.309,0.417,1
20190607,BOS,0,4,1,1,2,7,0.236,0.307,0.393,0
20190607,ATL,1,39,7,14,7,4,0.208,0.265,0.36,1
20190607,MIA,0,5,1,1,2,7,0.157,0.195,0.238,0
20190607,OAK,1,37,5,10,5,1,0.225,0.295,0.411,1
20190607,TEX,0,10,3,3,3,7,0.223,0.287,0.379,0
20190607,BAL,1,39,3,5,3,0,0.228,0.294,0.432,0
20190607,HOU,0,6,4,4,4,6,0.239,0.31,0.395,1
20190607,PIT,1,32,4,7,4,2,0.189,0.242,0.307,0
20190607,MIL,0,15,10,10,5,6,0.226,0.289,0.377,1
20190607,CHW,1,36,4,10,4,2,0.237,0.294,0.372,0
20190607,KC,0,10,6,6,2,7,0.23,0.284,0.383,1
20190607,SEA,1,35,6,8,6,5,0.217,0.295,0.417,1
20190607,LAA,0,4,2,2,5,7,0.226,0.342,0.391,0
20190607,WSH,1,33,4,10,3,0,0.175,0.223,0.304,0
20190607,SD,0,8,5,5,1,9,0.164,0.202,0.294,1
20190607,LAD,1,32,1,6,1,2,0.196,0.263,0.353,0
20190607,SF,0,7,2,2,2,4,0.148,0.191,0.257,1
20190608,TB,1,37,9,13,8,4,0.251,0.32,0.426,1
20190608,BOS,0,6,2,1,0,8,0.294,0.347,0.508,0
20190608,OAK,1,34,5,9,5,3,0.228,0.29,0.419,0
20190608,TEX,0,11,10,9,6,9,0.27,0.336,0.526,1
20190608,CHW,1,31,2,5,2,1,0.242,0.29,0.371,1
20190608,KC,0,3,0,0,2,13,0.229,0.276,0.375,0
20190608,ARI,1,35,6,10,6,4,0.235,0.312,0.412,1
20190608,TOR,0,5,0,0,3,11,0.196,0.267,0.349,0
20190608,CIN,1,31,1,6,0,0,0.188,0.243,0.33,0
20190608,PHI,0,6,4,4,4,7,0.24,0.291,0.457,1
20190608,BAL,1,35,4,8,3,1,0.234,0.285,0.422,1
20190608,HOU,0,4,1,1,2,5,0.218,0.277,0.361,0
20190608,MIN,1,32,3,6,3,4,0.241,0.308,0.474,0
20190608,DET,0,15,9,9,5,13,0.231,0.285,0.374,1
20190608,NYY,1,32,4,5,4,2,0.241,0.292,0.424,0
20190608,CLE,0,12,8,8,2,8,0.218,0.291,0.388,1
20190608,PIT,1,33,3,8,3,1,0.23,0.274,0.354,0
20190608,MIL,0,10,5,5,9,9,0.165,0.222,0.297,1
20190608,ATL,1,27,1,3,1,3,0.193,0.237,0.335,1
20190608,MIA,0,4,0,0,2,10,0.178,0.225,0.27,0
20190608,TB,1,34,1,6,1,2,0.226,0.293,0.383,0
20190608,BOS,0,6,5,5,6,10,0.254,0.32,0.426,1
20190608,COL,1,33,3,7,2,2,0.203,0.244,0.337,0
20190608,NYM,0,9,5,5,4,10,0.203,0.26,0.334,1
20190608,LAD,1,39,7,11,7,6,0.223,0.287,0.372,1
20190608,SF,0,8,2,2,5,12,0.167,0.208,0.281,0
20190608,STL,1,33,4,5,4,2,0.258,0.306,0.353,0
20190608,CHC,0,10,9,9,6,5,0.222,0.293,0.4,1
20190608,OAK,1,31,1,4,1,1,0.222,0.287,0.405,0
20190608,TEX,0,5,3,3,2,9,0.221,0.287,0.366,1
20190608,WSH,1,32,4,7,4,3,0.184,0.228,0.318,1
20190608,SD,0,7,1,1,2,11,0.184,0.23,0.308,0
20190608,SEA,1,33,3,7,3,1,0.206,0.291,0.377,0
20190608,LAA,0,16,12,11,5,6,0.237,0.337,0.414,1
20190609,TB,1,39,6,14,6,2,0.236,0.308,0.397,1
20190609,BOS,0,8,1,1,2,12,0.238,0.29,0.374,0
20190609,CIN,1,35,4,9,4,4,0.175,0.229,0.299,1
20190609,PHI,0,5,3,3,3,7,0.187,0.241,0.332,0
20190609,ARI,1,37,8,10,8,7,0.242,0.304,0.425,1
20190609,TOR,0,7,2,2,1,13,0.199,0.271,0.349,0
20190609,COL,1,28,1,2,1,3,0.198,0.26,0.345,0
20190609,NYM,0,8,6,6,2,11,0.188,0.24,0.344,1
20190609,MIN,1,43,12,17,12,4,0.252,0.317,0.5,1
20190609,DET,0,9,2,2,2,11,0.235,0.284,0.386,0
20190609,NYY,1,38,7,11,7,9,0.252,0.312,0.452,1
20190609,CLE,0,7,6,5,3,10,0.222,0.298,0.379,0
20190609,ATL,1,46,7,10,6,9,0.168,0.211,0.288,1
20190609,MIA,0,14,6,6,2,14,0.148,0.183,0.229,0
20190609,BAL,1,30,0,6,0,4,0.223,0.288,0.408,0
20190609,HOU,0,5,4,3,3,8,0.219,0.297,0.454,1
20190609,PIT,1,32,2,5,2,3,0.247,0.286,0.375,0
